,EKSPLA diode,Faraday,4-frame 56A,4-frame 56B,Return Rogowski ROGA,Return Rogowski ROGB,,
-1785.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1784.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1783.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1782.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,0.019
-1781.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.044
-1780.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1779.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1778.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1777.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1776.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1775.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1774.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1773.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1772.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1771.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1770.8,0,-0.053,-0.062,-0.062,-0.094,-0.047,0,-0.012
-1769.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,0,-0.012
-1768.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,0,-0.012
-1767.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1766.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,0.019
-1765.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1764.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1763.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1762.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1761.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1760.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1759.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1758.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1757.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1756.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1755.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1754.8,0,-0.053,-0.062,-0.062,-0.094,-0.047,-0.016,-0.012
-1753.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1752.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1751.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.044
-1750.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,0.019
-1749.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1748.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1747.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1746.8,0,-0.053,-0.25,-0.062,-0.047,-0.047,-0.016,-0.012
-1745.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1744.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1743.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1742.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1741.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1740.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1739.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1738.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1737.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1736.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1735.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1734.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1733.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1732.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1731.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1730.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,0.019
-1729.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1728.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1727.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1726.8,0,-0.053,-0.062,-0.062,-0.047,-0.094,0,-0.012
-1725.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1724.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1723.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1722.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1721.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1720.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-1719.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-1718.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1717.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1716.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1715.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1714.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1713.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1712.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1711.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1710.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,0,0.019
-1709.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1708.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1707.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1706.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1705.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1704.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1703.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1702.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1701.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1700.8,0,-0.053,-0.25,-0.062,-0.047,-0.094,-0.016,-0.012
-1699.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1698.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-1697.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1696.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-1695.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1694.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,0.019
-1693.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1692.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1691.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.044
-1690.8,0,-0.053,-0.062,-0.062,-0.094,-0.047,-0.016,0.019
-1689.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1688.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1687.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1686.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-1685.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1684.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1683.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1682.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1681.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1680.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1679.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1678.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-1677.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1676.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1675.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1674.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1673.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1672.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1671.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1670.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1669.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1668.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1667.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1666.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1665.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1664.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1663.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1662.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1661.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1660.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1659.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1658.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1657.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1656.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1655.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1654.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.044
-1653.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1652.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1651.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1650.8,0,-0.053,-0.25,-0.062,-0.047,-0.094,0,0.019
-1649.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1648.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1647.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1646.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1645.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1644.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1643.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1642.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1641.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1640.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1639.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1638.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1637.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1636.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1635.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1634.8,0,-0.053,-0.25,-0.062,-0.047,-0.094,-0.016,0.019
-1633.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1632.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1631.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1630.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1629.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1628.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1627.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1626.8,0,-0.053,-0.25,-0.062,-0.047,-0.094,-0.016,-0.012
-1625.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1624.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1623.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1622.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1621.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1620.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1619.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1618.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1617.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1616.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1615.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1614.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,0,-0.012
-1613.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1612.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1611.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1610.8,0,-0.053,-0.25,-0.062,-0.047,-0.047,0,-0.012
-1609.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1608.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1607.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1606.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1605.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1604.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1603.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1602.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1601.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1600.8,0,-0.1,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1599.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1598.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1597.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1596.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1595.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1594.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-1593.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1592.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1591.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1590.8,0,-0.053,-0.25,-0.062,-0.047,-0.094,-0.016,-0.012
-1589.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1588.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1587.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1586.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1585.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1584.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1583.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1582.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1581.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1580.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1579.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1578.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1577.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1576.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1575.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1574.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1573.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1572.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1571.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1570.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-1569.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1568.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1567.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1566.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-1565.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1564.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1563.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1562.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1561.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1560.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1559.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1558.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1557.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1556.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1555.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1554.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1553.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1552.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1551.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1550.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1549.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1548.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1547.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1546.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
-1545.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1544.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1543.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1542.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1541.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1540.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1539.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1538.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-1537.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1536.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1535.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1534.8,0,-0.053,-0.25,-0.062,-0.047,-0.094,-0.016,-0.012
-1533.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1532.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1531.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-1530.8,0,-0.053,-0.25,-0.25,-0.047,-0.047,-0.016,0.019
-1529.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1528.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1527.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1526.8,0,-0.053,-0.25,-0.062,-0.047,-0.094,-0.016,-0.012
-1525.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1524.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1523.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1522.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-1521.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1520.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1519.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1518.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1517.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1516.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1515.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1514.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1513.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1512.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1511.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1510.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1509.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1508.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1507.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1506.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1505.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1504.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1503.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1502.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1501.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1500.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1499.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1498.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,0.019
-1497.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.044
-1496.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1495.8,0,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
-1494.8,0,-0.053,-0.062,-0.25,-0.094,-0.094,0,-0.012
-1493.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1492.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1491.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.044
-1490.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-1489.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1488.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1487.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.044
-1486.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-1485.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1484.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1483.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-1482.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-1481.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1480.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1479.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1478.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,0,0.019
-1477.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1476.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1475.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1474.8,0,-0.053,-0.25,-0.062,-0.047,-0.094,-0.016,-0.012
-1473.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1472.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-1471.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1470.8,0,-0.053,-0.25,-0.062,-0.047,-0.094,0,-0.012
-1469.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1468.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1467.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-1466.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-1465.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-1464.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1463.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1462.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-1461.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1460.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1459.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-1458.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
